User,Card_0_Total,Card_1_Total,Card_2_Total,Card_3_Total,Card_4_Total,Card_5_Total,Card_6_Total,Card_7_Total,Card_8_Total,Year_1991_Total,Year_1992_Total,Year_1993_Total,Year_1994_Total,Year_1995_Total,Year_1996_Total,Year_1997_Total,Year_1998_Total,Year_1999_Total,Year_2000_Total,Year_2001_Total,Year_2002_Total,Year_2003_Total,Year_2004_Total,Year_2005_Total,Year_2006_Total,Year_2007_Total,Year_2008_Total,Year_2009_Total,Year_2010_Total,Year_2011_Total,Year_2012_Total,Year_2013_Total,Year_2014_Total,Year_2015_Total,Year_2016_Total,Year_2017_Total,Year_2018_Total,Year_2019_Total,Year_2020_Total,State_International_Total,State_Online_Total,State_US_State_Total,Retirement Age,Birth Year,Gender,State,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,Debt-Income ratio,FICO_Category,Digital Goods & Subscriptions,Dining & Entertainment,Education & Professional Services,Healthcare,Other,Retail,Transport,Travel & Lodging,Utilities & Home Services,Avg Credit Limit,cardtype_credit,cardtype_debit,cardtype_debit_(prepaid),cardbrand_Amex,cardbrand_Discover,cardbrand_Mastercard,cardbrand_Visa,Total Cards
863,911.24,2500.38,342424.03,311.32,263397.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51320.51,59819.93,60067.58,58288.7,61267.94,59660.85,59373.26,64518.87,63571.26,62918.5,8736.92,880.39,60036.05,548627.88,71,1990,Female,NJ,31234,63684,96864,709,5,1.5,Good,11883.6,16115.63,0.0,10763.23,249575.55,220326.32,19151.09,800.61,80928.29,13076.0,2,2,1,0,1,3,1,5
864,20125.72,34472.3,33578.3,84277.41,16334.71,11899.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.16,2081.18,1773.81,10523.18,11778.78,13319.98,12732.57,13766.5,13680.11,16224.04,14775.69,14656.35,12256.75,17292.11,16572.85,14601.21,12253.1999999999,2153.92,47.83,28059.16,172581.4,61,1927,Female,CA,14632,26546,2480,689,6,0.1,Good,3410.93,5861.29,0.0,12677.41,108480.35,39766.35,13228.95,241.06,17022.05,8366.16666666666,3,2,1,0,0,4,2,6
865,130137.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925.07,11138.28,11218.0399999999,11058.28,11698.41,11390.22,10976.05,12282.43,11304.07,10582.72,12010.31,11649.71,1903.57,71.88,41035.91,89029.37,62,1984,Female,MO,13963,28472,42750,508,1,1.5,Poor,61.76,10426.78,0.0,20.33,21432.71,29902.87,63982.43,0.0,4310.28,47.0,0,0,1,0,0,1,0,1
866,58426.68,303356.31,48795.47,23209.59,30318.12,77630.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23764.19,25031.28,16267.03,42445.23,39868.84,38808.58,42305.77,41909.08,45255.61,43172.9,42243.2,42873.57,46880.32,44283.11,6628.26,5641.28,28139.21,507956.48,65,1970,Male,IL,15676,31957,12347,771,6,0.4,Very Good,438.37,192783.76,69167.23,29200.23,89257.53,88364.7,32570.19,417.41,39537.55,8044.0,2,2,2,1,0,3,2,6
867,21165.85,90004.45,243099.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19952.34,17822.64,22223.94,19938.54,21225.18,21301.61,25417.37,20273.48,23008.89,21606.23,24649.06,23474.31,23013.5,24827.26,20930.8,21946.64,2658.42,744.92,60219.49,293305.8,68,1958,Male,CA,14318,29195,64881,743,3,2.2,Very Good,13793.58,23504.2,0.0,10745.92,99003.86,99778.88,17149.3,237.579999999999,90056.89,8256.66666666666,2,1,0,1,0,1,1,3
868,302657.41,145681.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.96,27299.0,26659.48,26396.57,23634.99,25451.91,28577.29,29432.43,27723.16,29964.49,28045.06,26219.57,27102.5,33563.14,28212.59,26663.5,26287.25,4987.61,1124.31,80989.9,366224.29,67,1983,Male,CA,17839,36372,79220,684,2,2.2,Good,22010.88,30882.9,0.0,10315.92,176345.32,90274.59,18937.46,98.73,99472.7,7270.5,1,1,0,0,0,1,1,2
869,695888.53,14012.14,93646.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14012.14,19167.11,63930.21,62606.96,57171.06,65034.36,65554.9,78390.57,56215.21,70871.62,60667.69,47803.68,68169.54,62179.75,11772.02,7425.38,108842.58,687278.86,70,1971,Female,GA,45818,93417,115916,714,3,1.2,Good,25918.37,31954.24,242886.85,12461.32,196523.35,115430.79,52490.17,2973.72,122908.01,51999.0,0,3,0,0,0,1,2,3
870,45038.97,69262.66,79248.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.95,13597.16,10713.27,10476.09,6327.5,6182.19,13581.64,14782.94,13492.33,13840.21,14575.25,13331.25,13998.61,13427.85,14925.78,14216.72,2156.62,206.32,22163.56,171180.48,61,1980,Female,NM,14642,29854,66044,674,3,2.2,Good,123.21,5714.41,0.0,2877.12,121788.72,40841.71,6531.82,227.66,15445.71,5366.66666666666,3,0,0,0,0,2,1,3
871,34428.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.67,28658.75,3961.76,0.0,2544.92,31883.26,69,1976,Female,CA,12362,25207,34107,685,1,1.4,Good,312.67,127.73,0.0,4207.84,22670.12,3957.63,1600.41,0.0,1551.78,4200.0,1,0,0,1,0,0,0,1
872,4387.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4387.88,0.0,348.41,4039.47,66,1995,Male,PA,16168,32966,73741,707,1,2.2,Good,31.01,1361.55,0.0,250.64,670.85,1136.84,547.1,0.0,389.89,21794.0,0,1,0,0,0,1,0,1
873,9932.85,204217.03,27780.67,156322.3,70238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5426.88999999999,28496.77,25786.3,34384.92,28752.93,30962.68,31665.83,26900.69,33461.48,26646.02,33124.4,35242.53,29046.4,31019.15,33268.1,30230.46,4075.3,2269.86,79487.87,386733.12,67,1953,Male,FL,23528,47972,0,748,5,0.0,Very Good,15517.85,11073.4,0.0,44386.48,190858.99,73134.49,26719.54,4765.14,102034.96,12874.6,1,3,1,0,0,3,2,5
874,20578.72,417963.77,284801.35,119369.26,6730.01,79066.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38075.49,47148.89,51154.97,47865.49,54100.13,50638.55,52840.23,51398.13,52169.34,55343.4,56241.65,53678.36,47423.02,53689.42,56731.33,48283.99,53343.36,48630.48,9753.72,4205.26999999999,149762.94,774541.74,66,1970,Male,NC,24206,49350,20942,713,6,0.4,Good,17702.95,89899.8,0.0,54189.85,315839.56,222890.7,97123.54,2337.45,128526.1,15091.0,2,3,1,0,1,2,3,6
875,411351.53,160800.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10571.53,39226.42,46582.85,48173.22,45529.84,48789.96,52100.12,46946.23,49097.47,47249.47,42489.71,44122.47,43048.8,8223.95,1013.95,117483.64,453654.45,63,1980,Female,FL,14901,30383,58466,609,2,1.9,Fair,6635.72,125264.95,0.0,48878.16,107953.32,83154.27,153106.72,21.4399999999999,47137.46,10085.0,0,2,0,0,0,2,0,2
876,544882.15,746762.66,195357.89,17659.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42561.61,87299.07,90278.49,93852.25,88212.92,97419.89,100119.69,99136.04,101047.45,98725.3,95627.45,96124.66,100506.18,94859.39,105241.89,98012.99,15637.28,1940.25,383286.33,1119435.97,65,1975,Female,KY,18916,38568,66300,756,4,1.7,Very Good,14811.46,35129.39,2330.81,10487.84,800000.05,105748.42,437925.69,2564.77,95664.12,10432.25,1,3,0,0,0,2,2,4
877,93874.79,1015.59,382.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9522.67,22517.63,22666.63,19262.07,18350.65,2952.86,811.64,13175.92,81284.95,69,1984,Female,MN,20179,41141,81016,706,3,2.0,Good,1551.84,8799.21,308.95,4985.29,40310.21,26571.92,7636.30999999999,156.06,4952.72,16904.0,0,3,0,0,0,2,1,3
878,2002.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.45,0.0,389.54,1612.91,66,1996,Male,IA,18895,38526,60556,778,1,1.6,Very Good,0.0,44.95,0.0,0.0,1008.29,235.57,359.82,58.31,295.51,1926.0,0,1,0,0,0,1,0,1
879,511451.73,12545.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33209.95,34661.59,35066.04,34027.25,32832.47,32547.77,34807.98,34462.34,37135.6,33259.14,33706.56,36646.09,38091.09,33582.33,34066.92,5893.64,1280.28,51459.0,471257.48,66,1984,Female,IN,16764,34181,50668,764,2,1.5,Very Good,13413.45,38095.77,3070.35,10811.81,252225.56,136412.36,44763.02,319.31,24885.13,8350.0,2,0,0,1,0,1,0,2
880,126213.12,169160.39,207540.03,226505.57,158239.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.21,16215.88,50546.09,51940.27,61258.84,56867.63,52706.42,54998.65,53253.53,54319.61,61697.68,57598.83,58190.33,55072.28,64919.86,60989.09,67774.9,8617.76,11829.93,42589.93,833239.0,63,1936,Male,NC,30325,41763,2279,714,5,0.1,Good,51.39,87912.12,104059.15,59062.47,320209.54,221146.22,46523.79,2202.09,46492.09,24638.6,0,5,0,0,0,2,3,5
881,244852.09,330708.24,50561.51,131691.97,38202.49,135857.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14768.67,56695.9,58451.34,58818.26,48823.22,52798.55,60387.67,60628.4099999999,62549.16,62186.72,55628.19,71799.09,64512.44,63173.46,64985.84,63481.11,12185.43,11113.61,216768.81,703991.04,68,1969,Male,CA,42234,86113,177353,713,6,2.1,Good,19316.69,93146.55,1666.87999999999,5580.27,500991.94,141098.98,102126.48,5063.8,62881.87,23133.1666666666,4,1,1,0,0,6,0,6
882,106576.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19123.7,27971.22,28887.74,26816.43,3777.7,373.9,13917.32,92285.57,73,1968,Male,AR,22377,45625,81136,662,1,1.8,Fair,4962.62,1707.58,622.42,3194.16,37752.25,29654.7,8880.53999999999,389.63,19412.89,5900.0,1,0,0,0,0,0,1,1
883,171945.71,337710.12,249204.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17471.29,54511.65,50925.78,57882.65,61351.45,48588.66,54415.82,52519.1,62561.4099999999,56991.46,61914.18,51317.6,61123.98,59435.6,7849.29,8642.29,111798.77,638418.86,66,1957,Female,WA,49629,101193,124771,747,3,1.2,Very Good,11535.09,62389.4,216.43,16921.23,341019.21,149352.76,69655.82,3670.52,104099.46,25419.6666666666,0,3,0,0,0,3,0,3
884,314328.82,991465.34,2218.3,31465.3,29166.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57489.66,61399.78,64761.9099999999,67566.08,66131.63,64909.59,72683.27,72002.75,69217.54,65968.97,69596.13,69558.5,68703.91,72568.14,67383.34,69474.69,70671.77,73368.09,68071.22,66721.45,10395.55,3065.44,33605.66,1331972.87,66,1956,Male,IL,18590,37898,36994,716,5,1.0,Good,720.27,94852.17,0.0,37350.63,178208.8,158916.35,821762.32,3409.74,73423.69,15134.0,3,2,0,2,0,1,2,5
885,59313.36,228812.38,98313.22,139732.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.94,26505.34,28714.29,24256.92,27659.99,26763.18,29535.39,30109.38,32328.3,29501.63,30476.04,31886.43,32519.59,38107.64,35347.76,31504.9,31045.75,30504.45,5010.28,1527.21,136232.7,388411.29,67,1937,Female,PA,23074,52315,3174,695,4,0.1,Good,123.41,18328.18,0.0,34391.98,179389.55,76137.62,157328.61,3017.09,57454.76,12893.5,1,3,0,0,0,4,0,4
886,2832.29,5428.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.47,7803.73,0.0,1082.37,7178.83,67,1991,Female,NJ,39269,80060,0,689,2,0.0,Good,19.38,1075.02,134.33,328.45,3127.77,1905.6,564.99,457.47,648.19,39358.5,1,1,0,1,0,1,0,2
887,74929.83,11378.3,14288.2,3651.08,391016.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.08,0.0,0.0,0.0,0.0,0.0,22230.89,50529.53,44323.9,46414.67,40985.93,45723.94,43327.17,43246.86,48716.47,50107.57,50743.59,5262.48,807.89,51558.22,442897.97,72,1930,Female,IL,38274,50341,3270,735,5,0.1,Good,6029.92,105388.97,0.0,6353.02,215894.15,100075.0,30600.19,388.32,30534.51,9594.4,1,1,3,0,0,1,4,5
888,192994.78,85412.52,7726.28,473658.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11749.29,13347.01,12488.7,17958.61,21652.73,21288.52,20232.47,47698.03,61090.19,61820.26,60453.02,58839.93,54196.87,55183.49,68396.26,60975.85,64654.06,37907.37,9859.33,1625.56,95593.1,662573.33,66,1972,Female,NJ,24911,50790,3547,726,4,0.1,Good,2350.37,15993.68,4809.2,28572.16,307441.57,259225.43,25516.49,5381.29,110501.8,9537.25,0,2,2,0,0,3,1,4
889,1772.69,95813.86,400215.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17213.69,41484.65,42548.63,38842.53,36802.95,38817.74,40252.67,37605.34,38647.54,37623.52,40217.04,39195.78,41416.78,7133.44,1585.6,59359.12,436857.58,65,1986,Female,TX,18334,37384,49182,713,3,1.3,Good,12336.22,193112.83,0.0,13436.25,126020.98,80495.19,22513.88,5075.04,44811.91,6408.0,2,1,0,0,1,2,0,3
890,2600.33,17132.32,340136.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17255.86,39740.13,42974.65,42974.61,42529.42,41174.73,44649.39,42101.11,39595.27,6874.12,1268.18,7317.75,351283.36,65,1961,Male,PA,17302,35274,35234,708,3,1.0,Good,780.99,27107.06,6942.16999999999,2839.58,262916.81,32872.97,8520.69,1610.94,16278.08,10061.3333333333,0,2,1,0,0,2,1,3
891,5035.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5035.5,0.0,851.76,4183.74,68,1989,Male,IL,23199,47300,93788,784,1,2.0,Very Good,174.55,0.0,0.0,106.24,2684.82,1339.65,23.78,0.0,706.46,22900.0,1,0,0,1,0,0,0,1
892,311046.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.5,25003.99,22990.97,23191.67,25316.21,25731.93,25217.27,24771.6,28683.36,24922.7,28005.06,24500.3,25289.47,4431.47,523.67,111067.42,199455.41,68,1984,Male,CA,12849,26201,42551,655,1,1.6,Fair,14218.16,11418.85,727.579999999999,26630.06,65433.67,47264.8,124268.28,695.46,20389.64,7800.0,1,0,0,0,0,1,0,1
893,249843.97,20607.95,97978.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26039.48,27113.17,31040.03,28018.74,31577.12,27090.31,31459.56,31140.35,32541.23,32072.79,33335.99,30782.45,6219.44,299.049999999999,42894.0,325237.61,62,1958,Female,CA,16842,20783,23623,699,3,1.1,Good,9854.39,17628.79,100.98,8334.39,118810.08,141499.26,12778.57,1462.42,57961.78,12796.3333333333,1,2,0,1,0,1,1,3
894,193508.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16721.02,25840.51,24187.8,24568.53,22796.48,24205.8,23493.99,23892.49,7801.72,0.0,0.0,0.0,0.0,0.0,96.89,7047.86,186363.59,69,1986,Male,TX,21563,43968,71218,644,1,1.6,Fair,1239.44,8139.3,0.0,447.86,72582.4,91820.71,6057.86,0.0,13220.77,96.0,0,0,1,0,0,0,1,1
895,255640.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7412.82,29729.26,30554.23,30089.42,32445.42,29418.4,30191.77,31089.46,29870.07,4839.92,455.83,8770.82,246414.12,66,1992,Male,GA,16568,33778,10058,757,1,0.3,Very Good,50.72,142636.27,0.0,183.24,38768.49,49153.39,10719.8,245.51,13883.35,95.0,0,0,1,0,0,1,0,1
896,96192.41,71101.77,101487.57,235875.24,110575.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25723.63,27114.93,28344.23,30408.87,27836.78,36759.39,34649.33,33801.12,34796.93,34459.93,35737.26,38387.1,36775.69,34876.82,36578.83,36108.03,37366.22,38936.17,6571.0,1468.78,49026.56,564736.92,63,1971,Female,OH,18936,38611,93255,755,5,2.4,Very Good,0.0,160013.89,385.85,8776.62,116096.09,176751.83,49812.98,708.969999999999,102686.03,11568.2,2,3,0,0,0,4,1,5
897,537019.47,200810.14,166112.13,106165.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28946.12,35972.98,36165.59,36848.15,35890.14,35784.31,37031.14,35164.46,37684.34,34601.93,40680.22,36100.83,38689.47,38290.84,40814.39,35096.15,38943.89,42835.93,37131.41,37670.67,36896.22,39747.34,34599.1,38444.59,38691.47,36749.34,37650.19,6985.86,3094.12,52082.33,954930.62,65,1951,Female,SD,20153,39082,16870,722,4,0.4,Good,20997.86,44813.88,1003.89,3663.7,649001.61,142439.23,58600.94,3051.64,86534.32,7823.75,2,2,0,0,0,2,2,4
898,157350.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.29,21995.48,34578.76,31973.53,32573.28,30004.03,4888.4,0.0,0.0,0.0,0.0,0.0,15246.69,142104.08,65,1990,Female,MI,23487,47891,114299,629,1,2.4,Fair,782.11,7111.89,0.0,9822.33,61508.19,54644.09,13793.74,660.13,9028.29,22172.0,0,1,0,0,0,1,0,1
899,1209112.35,1163252.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97122.92,126505.39,130073.99,133494.26,138407.0,130228.36,124965.86,131554.56,127027.36,134983.71,129760.71,138712.62,134950.5,138643.47,132087.0,135807.37,130614.45,134956.5,22468.85,21200.75,358960.37,1992203.76,65,1972,Female,NY,25537,52063,87549,753,2,1.7,Very Good,3651.98,121361.47,3102.2,37665.22,573087.05,901696.67,580518.54,2970.71,148311.04,15224.5,1,1,0,0,0,1,1,2
900,3336.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3336.42,0.0,722.93,2613.49,68,1997,Male,NY,24200,49342,56137,703,1,1.1,Good,0.0,0.0,0.0,158.69,836.1,617.66,1307.26,0.0,416.71,11100.0,1,0,0,0,1,0,0,1
901,226690.19,847353.33,39964.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33631.4,64737.88,63781.64,68264.3,66277.22,69523.15,67079.11,64504.63,67808.07,73903.93,73680.57,74826.17,84388.82,74843.89,73450.65,80458.25,12848.12,3687.63,329480.75,780839.42,68,1970,Female,CA,19471,39700,59062,701,3,1.5,Good,11733.36,15270.59,6601.92,43985.91,147445.87,329192.37,510316.26,494.88,48966.64,10590.6666666666,1,1,1,1,0,1,1,3
902,2593.08,3061.37,1792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7446.45,0.0,1356.1,6090.35,65,1996,Male,CA,33727,68767,119831,723,3,1.7,Good,168.19,1651.22,0.0,373.87,2046.76,494.42,2195.84,0.0,516.15,17522.3333333333,2,1,0,1,0,1,1,3
903,81700.62,354278.1,25391.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23648.7,37490.16,37928.46,42681.74,38807.82,34459.15,31395.99,35803.66,32387.94,37983.08,35433.34,33332.27,33223.82,6794.41,1662.71,35090.38,424617.45,67,1955,Male,NV,19392,39543,53182,776,3,1.3,Very Good,6528.74,84896.24,0.0,16367.21,158162.12,88388.8,33702.98,3402.75,69921.7,11093.3333333333,1,2,0,0,1,1,1,3
904,270165.58,311782.63,14866.75,175287.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27407.27,32503.46,33705.6599999999,30734.18,33527.48,33768.7,29345.7,30374.83,34525.12,38749.92,31318.12,34055.47,34723.74,32208.02,34542.45,33442.49,36364.78,33228.53,34524.71,31548.69,37414.4,35589.53,33287.35,5211.54,5555.36,33656.96,732889.82,68,1978,Female,AZ,22662,46209,56034,710,4,1.2,Good,0.0,361300.59,0.0,9121.05,195837.66,139479.38,41296.38,669.47,24397.61,16766.25,1,3,0,0,0,2,2,4
905,292351.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100909.47,105866.22,85575.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9823.33,282528.22,71,1984,Male,PA,31595,64419,183210,711,1,2.8,Good,38.63,6692.57,0.0,6160.08,192671.88,51380.11,6480.14,0.0,28928.14,25124.0,0,1,0,0,0,0,1,1
906,1554323.56,382955.9,54784.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59604.59,80376.19,78775.49,82282.7,85831.68,84953.35,84124.07,85766.27,94816.06,90007.57,95898.67,90619.6,96202.72,90457.5,100830.9,98461.42,97183.03,92990.59,94701.13,96112.34,99531.44,96936.29,15600.26,2477.60999999999,579657.42,1409928.83,65,1969,Female,FL,16234,33098,59605,775,3,1.8,Very Good,19063.63,40418.92,560.53,93969.63,334095.77,207603.15,1027360.05,2213.46,266778.72,11199.0,1,1,1,0,0,1,2,3
907,194801.4,87686.91,449378.63,299778.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31575.46,64194.22,65109.7,67790.71,62565.53,67242.35,65400.38,63893.62,63995.91,68474.71,70253.79,66877.05,68448.06,67617.03,64119.76,63887.84,10199.71,2459.06,61270.23,967916.54,66,1962,Female,TX,14959,30495,70825,773,4,2.3,Very Good,352.89,49304.6,0.0,14747.23,600701.37,257062.29,46932.76,1320.35,61224.34,11990.75,2,2,0,0,1,2,1,4
908,51554.25,133763.48,234342.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.52,3437.98,3361.39,6218.16,16496.59,35501.55,33618.64,35042.39,36021.85,31747.76,36754.35,34355.08,38290.37,33037.09,34974.82,34471.53,4605.87,2904.7,82488.32,334266.92,61,1975,Male,TX,32943,67170,114251,489,3,1.7,Poor,13642.1,15740.32,1518.06,20794.77,234103.84,56441.08,14475.88,724.49,62219.4,16382.0,2,0,1,1,0,2,0,3
